gene,TCGA.D7.5577.01A,TCGA.D7.6818.01A,TCGA.BR.4280.01A,TCGA.D7.8572.01A,GTEX.1399T.1326.SM.5PNVH,GTEX.13OVL.0011.R3b.SM.5L3I8,GTEX.Q2AI.0006.SM.2I3FG,GTEX.ZTSS.1226.SM.51MSZ
ENSP00000371643,0,0,0,0,0,0,0,0
ENSP00000366248,29,8,48,16,0,0,0,159
ENSP00000239446,47,130,56,80,0,0,0,0
ENSP00000314144,560,680,495,518,1178,1213,738,1176
ENSP00000493429,3,0,0,6,918,588,817,989
ENSP00000422994,816,721,888,763,159,483,366,629
ENSP00000493221,0,3,0,0,755,718,529,859
ENSP00000420142,235,169,66,229,460,302,233,297
ENSP00000405252,51,76,106,251,0,0,0,0
ENSP00000320821,475,399,427,495,232,575,0,417
ENSP00000253925,253,262,300,301,100,0,281,0
ENSP00000375946,0,560,70,4,100,0,0,0
ENSP00000341108,4,0,3,60,0,0,0,0
ENSP00000367644,188,207,274,234,978,725,858,989
ENSP00000454745,20,46,21,78,641,485,227,619
ENSP00000322628,36,157,23,156,0,0,0,0
ENSP00000332134,0,0,0,0,0,0,0,159
ENSP00000364927,359,556,216,526,0,0,0,0
ENSP00000357737,0,0,0,42,0,0,0,0
ENSP00000289248,202,62,17,37,0,0,0,0
ENSP00000258243,219,265,191,285,232,0,100,0
ENSP00000400088,13,7,13,38,529,338,362,627
ENSP00000423537,2,0,5,15,0,0,0,0
ENSP00000374884,104,51,116,84,0,0,0,0
ENSP00000452900,0,0,0,0,0,0,0,0
ENSP00000482133,16,26,7,21,0,0,0,0
ENSP00000489661,10,6,20,18,0,0,0,0
ENSP00000452585,0,0,17,25,0,0,0,0
ENSP00000451837,74,38,5,69,200,1067,0,629
ENSP00000335281,0,0,0,0,332,346,381,159
ENSP00000319744,188,297,179,234,536,1152,232,391
ENSP00000451362,183,162,154,184,0,0,0,0
ENSP00000421997,104,147,182,178,100,100,200,0
ENSP00000350333,368,361,346,446,994,1356,659,1080
ENSP00000262990,328,315,378,307,0,0,0,0
ENSP00000372410,0,0,1,0,0,100,0,0
ENSP00000423447,150,180,199,117,0,0,0,0
ENSP00000318222,0,23,0,2,1043,991,1191,1048
ENSP00000416154,729,647,501,462,1045,923,700,1075
ENSP00000227471,495,523,382,436,0,0,0,0
ENSP00000361813,45,709,85,52,0,0,0,0
ENSP00000493041,0,2,0,10,1066,1177,885,1119
ENSP00000221973,3,0,0,24,100,259,100,100
ENSP00000401399,571,462,465,497,200,100,0,0
ENSP00000507463,285,325,264,263,472,509,488,528
ENSP00000318845,35,281,14,141,559,475,0,346
ENSP00000497810,4,51,3,188,0,0,0,0
ENSP00000314625,353,341,382,345,797,486,1120,688
ENSP00000439503,0,10,14,22,559,0,0,359
ENSP00000454457,6,24,20,51,0,0,0,0
ENSP00000500895,278,339,291,316,0,0,0,0
ENSP00000273286,6,2,0,18,0,0,0,0
ENSP00000287042,2,8,0,16,500,1106,0,567
ENSP00000002596,270,200,200,132,232,0,100,159
ENSP00000389399,264,350,282,220,0,0,0,0
ENSP00000457270,0,0,0,5,0,0,0,0
ENSP00000359608,0,2,2,6,159,0,159,200
ENSP00000316924,97,221,408,244,0,0,0,0
ENSP00000377696,179,163,253,214,0,0,0,0
ENSP00000444628,5,199,258,197,0,0,0,0
ENSP00000156825,318,323,217,284,0,0,370,0
ENSP00000360864,32,107,19,89,159,509,0,259
ENSP00000453923,519,349,454,405,1174,1271,885,1188
ENSP00000383611,270,194,407,295,0,0,0,0
ENSP00000498190,62,36,48,42,159,0,0,0
ENSP00000425417,6,23,16,31,317,232,0,317
ENSP00000251296,23,94,43,105,0,0,0,0
ENSP00000315136,252,211,181,240,259,381,100,0
ENSP00000357084,424,352,260,357,0,0,0,0
ENSP00000448248,5,14,3,13,1071,1087,703,1060
ENSP00000451684,237,167,259,300,1441,1028,761,1326
ENSP00000393524,279,308,259,277,0,0,0,0
ENSP00000466418,0,0,0,0,767,377,370,633
ENSP00000335292,32,45,75,253,0,0,0,0
ENSP00000330278,187,167,319,313,809,687,613,709
ENSP00000497896,325,392,530,508,100,0,0,100
ENSP00000480132,33,255,8,76,100,159,100,259
ENSP00000425354,162,291,186,317,300,1057,504,500
ENSP00000415581,355,278,362,304,630,495,0,370
ENSP00000354877,50,182,136,158,359,0,0,273
ENSP00000483230,515,453,412,517,0,0,0,0
ENSP00000423369,0,1,0,53,853,924,799,870
ENSP00000330658,50,155,64,83,1211,1178,962,1254
ENSP00000420111,102,12,66,49,0,0,0,0
ENSP00000420007,425,434,415,458,0,0,0,0
ENSP00000167588,101,69,594,214,0,0,0,0
ENSP00000262483,180,51,21,71,1086,1402,586,1306
ENSP00000386280,485,358,496,430,807,859,885,966
ENSP00000380023,0,0,0,8,0,0,0,0
ENSP00000356425,219,232,300,253,0,100,0,0
ENSP00000340546,0,0,0,0,463,302,110,245
ENSP00000424186,173,144,180,192,0,0,0,0
ENSP00000442821,606,600,627,548,0,0,0,0
ENSP00000264824,185,230,52,157,537,425,659,359
ENSP00000298352,2,15,2,9,0,0,0,0
ENSP00000485668,0,0,0,0,0,100,0,0
ENSP00000379784,0,0,0,346,967,1193,803,1006
ENSP00000495779,6,2,1,7,0,0,0,161
ENSP00000341171,288,317,162,268,1033,1009,853,1059
ENSP00000331302,1,6,0,0,0,0,0,0
ENSP00000396650,310,277,254,357,100,0,0,0
ENSP00000293670,2,0,0,1,0,0,0,0
ENSP00000323332,232,304,203,245,321,444,286,0
ENSP00000509848,475,367,510,460,0,0,0,159
ENSP00000384667,15,8,20,53,651,509,666,708
ENSP00000484121,341,302,372,342,332,0,300,0
ENSP00000414848,4,18,0,28,0,0,0,0
ENSP00000298767,345,303,371,378,0,0,0,0
ENSP00000421315,2,5,2,1,1204,1158,1171,1269
ENSP00000375076,0,0,0,2,100,0,0,100
ENSP00000331428,182,125,105,175,159,0,0,0
ENSP00000491567,251,108,155,190,0,0,0,0
ENSP00000311196,0,8,1,13,0,0,0,0
ENSP00000264784,65,74,70,128,0,0,0,0
ENSP00000451750,7,0,0,14,0,0,0,0
ENSP00000369127,660,639,640,581,359,425,100,381
ENSP00000359382,0,1,0,320,0,586,100,159
ENSP00000388292,0,0,0,8,0,0,0,0
ENSP00000331581,0,1,1,6,922,864,720,997
ENSP00000368511,6,11,6,11,0,0,0,0
ENSP00000466090,6,14,0,21,281,500,0,159
ENSP00000426067,183,215,256,232,992,878,806,964
ENSP00000392869,315,323,317,378,1118,1027,0,1009
ENSP00000429663,0,1,10,20,1377,1037,578,1737
ENSP00000347140,24,460,7,45,961,481,644,951
ENSP00000487434,122,135,89,61,948,842,1082,924
ENSP00000380558,269,367,141,282,0,0,0,0
ENSP00000419417,213,189,213,235,0,546,0,0
ENSP00000350358,0,0,0,2,0,0,0,0
ENSP00000302548,2,5,1,132,0,0,0,0
ENSP00000462500,521,472,481,431,432,232,923,332
ENSP00000309031,175,207,234,264,1120,1039,1137,1125
ENSP00000330694,351,351,336,381,924,862,626,1041
ENSP00000493003,0,0,0,0,0,0,0,0
ENSP00000356133,5,2,18,40,100,0,0,100
ENSP00000297347,313,235,330,277,0,0,0,0
ENSP00000428702,527,516,516,342,0,0,0,0
ENSP00000266744,7,683,3,45,100,162,159,220
ENSP00000409799,286,308,251,250,317,370,391,159
ENSP00000263370,514,306,297,410,159,0,300,200
ENSP00000299213,48,173,21,169,0,0,0,0
ENSP00000437554,59,49,3,54,782,871,0,370
ENSP00000263181,185,192,214,207,481,706,100,459
ENSP00000480556,70,105,82,153,0,100,0,0
ENSP00000260257,69,41,66,73,0,0,0,0
ENSP00000363641,773,714,846,672,789,745,0,734
ENSP00000507790,1,5,2,9,0,0,0,0
ENSP00000512038,133,80,122,121,1149,895,425,1010
ENSP00000380184,279,330,291,305,1133,894,957,1138
ENSP00000428128,76,57,119,130,0,0,0,0
ENSP00000468082,5,4,9,24,100,101,0,0
ENSP00000334410,0,0,0,1,1122,1039,1147,1210
ENSP00000301452,6,0,8,21,0,0,0,0
ENSP00000364620,148,9,5,8,639,712,573,694
ENSP00000393616,59,203,68,256,1029,1005,1248,1026
ENSP00000334851,40,83,8,104,0,0,0,100
ENSP00000515286,605,583,522,527,0,0,0,0
ENSP00000298468,563,540,629,488,677,559,559,446
ENSP00000231134,18,69,5,171,0,0,0,0
ENSP00000300851,364,506,326,297,0,0,0,0
ENSP00000456282,560,350,347,481,0,0,0,0
ENSP00000368196,373,424,357,275,0,0,0,0
ENSP00000471631,296,437,160,193,566,619,797,512
ENSP00000261303,245,224,278,247,0,0,0,0
ENSP00000471161,330,359,306,284,0,0,0,0
ENSP00000345477,178,277,156,351,0,0,0,0
ENSP00000245810,103,94,80,98,0,0,0,0
ENSP00000274793,422,348,327,353,543,100,782,504
ENSP00000427264,0,0,0,0,100,470,0,159
ENSP00000265018,1,7,5,20,370,439,391,409
ENSP00000360688,526,531,501,470,0,0,0,0
ENSP00000395928,4,53,10,147,0,0,0,0
ENSP00000401596,321,332,360,346,408,781,75,351
ENSP00000484176,2,1,3,6,0,0,0,0
ENSP00000375478,0,0,6,4,0,0,0,0
ENSP00000424478,1,4,0,9,0,0,0,0
ENSP00000253039,538,584,731,623,557,478,281,576
ENSP00000465695,161,317,318,357,681,400,349,700
ENSP00000331827,193,308,185,328,0,0,0,0
ENSP00000360689,318,335,364,407,259,0,0,0
ENSP00000405156,1,1,8,49,843,940,609,991
ENSP00000507738,0,0,0,2,769,100,578,281
ENSP00000465128,37,43,32,40,870,639,1441,688
ENSP00000425962,24,0,10,28,0,0,0,0
ENSP00000313432,356,349,344,281,0,0,0,0
ENSP00000302648,20,311,124,186,0,0,0,0
ENSP00000427514,644,349,346,625,0,0,0,0
ENSP00000335250,397,392,319,348,1263,1089,1433,1280
ENSP00000407616,106,25,80,97,0,0,0,0
ENSP00000368314,27,314,136,258,0,0,0,0
ENSP00000513657,358,309,340,317,929,980,621,847
ENSP00000447253,0,0,0,8,489,0,475,417
ENSP00000263238,438,416,451,425,994,1032,756,960
ENSP00000363018,907,771,956,868,828,689,446,823
ENSP00000311486,113,99,171,116,961,929,1092,1016
ENSP00000456633,184,351,327,384,0,0,100,0
ENSP00000361262,105,433,125,311,0,0,0,0
ENSP00000509322,48,38,65,78,0,0,0,0
ENSP00000262032,130,176,138,202,159,0,0,0
ENSP00000498867,291,270,336,323,1039,632,159,820
ENSP00000420557,244,239,230,221,934,962,814,823
ENSP00000422482,8,165,78,98,100,439,100,0
ENSP00000455161,204,239,287,271,0,0,0,0
ENSP00000387236,286,328,243,251,1133,1055,1059,1164
ENSP00000354305,110,85,42,186,857,786,870,941
ENSP00000480171,268,270,265,320,1274,1147,1069,1358
ENSP00000473358,0,0,3,0,0,0,0,0
ENSP00000489739,0,0,0,0,0,0,0,0
ENSP00000296657,26,40,10,77,509,583,159,446
ENSP00000363891,377,447,370,454,381,259,591,359
ENSP00000251973,365,298,354,366,0,0,0,0
ENSP00000300119,341,226,478,448,0,0,0,0
ENSP00000506012,326,344,357,384,700,391,374,475
ENSP00000358140,440,453,549,607,0,0,0,159
ENSP00000370546,274,371,437,204,983,950,776,989
ENSP00000456026,0,3,12,31,0,0,0,0
ENSP00000492367,0,0,0,7,0,0,0,0
ENSP00000514413,10,15,7,28,259,0,359,0
ENSP00000333993,0,0,0,0,1032,833,773,1067
ENSP00000507127,269,290,274,275,0,0,0,0
ENSP00000362464,481,178,234,311,0,0,0,0
ENSP00000253083,341,364,307,340,0,0,0,0
ENSP00000266269,367,351,348,402,0,0,0,0
ENSP00000218436,1,22,0,23,0,0,0,0
ENSP00000478301,291,53,182,192,1008,1032,863,977
ENSP00000505575,739,799,731,748,0,0,0,0
ENSP00000510004,0,0,0,1,0,0,0,100
ENSP00000475647,234,242,347,318,812,643,425,852
ENSP00000463662,377,268,397,364,1059,736,0,979
ENSP00000418138,182,271,342,736,0,0,0,0
ENSP00000481940,123,198,67,30,317,602,300,541
ENSP00000416487,287,254,282,270,232,100,200,300
ENSP00000480998,0,0,0,2,332,0,509,0
ENSP00000450889,51,88,40,84,0,0,0,0
ENSP00000442697,279,275,318,348,996,773,1350,1299
ENSP00000355559,119,136,208,239,876,858,854,947
ENSP00000492985,0,0,0,11,0,0,100,0
ENSP00000496593,122,360,325,264,0,0,0,0
ENSP00000501524,3,3,1,13,446,159,0,159
ENSP00000387346,1,0,1,10,0,0,0,0
ENSP00000497252,20,0,0,14,1100,1054,666,1172
ENSP00000364208,83,65,110,132,409,100,399,138
ENSP00000494080,85,194,40,119,0,100,0,0
ENSP00000361952,2,73,71,105,201,320,200,235
ENSP00000435674,243,292,176,272,530,550,159,539
ENSP00000334418,0,0,0,2,725,817,400,232
ENSP00000310668,265,176,249,275,0,0,0,0
ENSP00000319977,367,442,597,521,1084,981,763,1150
ENSP00000361967,387,422,357,401,0,0,0,0
ENSP00000493449,0,0,0,0,0,0,0,0
ENSP00000355659,23,41,15,104,0,0,0,0
ENSP00000378897,29,13,8,48,0,0,0,0
ENSP00000405210,0,0,0,0,0,0,0,0
ENSP00000386588,2,2,4,10,346,200,159,555
ENSP00000365823,143,185,323,233,0,0,0,0
ENSP00000246080,34,56,10,105,200,317,101,100
ENSP00000485745,258,273,311,333,232,159,0,100
ENSP00000361499,608,626,587,542,0,0,0,0
ENSP00000395127,225,188,279,232,0,0,0,0
ENSP00000351416,337,329,400,385,0,0,0,0
ENSP00000330361,383,413,425,405,159,0,159,159
ENSP00000356480,242,285,277,326,281,259,0,281
ENSP00000309338,313,152,99,269,0,0,0,0
ENSP00000278379,1,6,4,10,0,0,0,0
ENSP00000340836,463,393,506,423,0,159,0,0
ENSP00000406531,332,289,416,421,1030,934,934,1051
ENSP00000492895,0,0,0,0,0,0,0,0
ENSP00000497923,915,801,941,853,0,0,0,0
ENSP00000440348,339,260,311,236,1346,968,247,1299
ENSP00000306869,107,67,91,96,0,0,0,0
ENSP00000411472,11,6,13,32,0,0,0,0
ENSP00000369190,17,142,10,135,100,232,0,232
ENSP00000378792,43,37,91,78,1037,959,666,1171
ENSP00000344742,267,230,301,327,100,159,0,0
ENSP00000359870,11,15,219,27,0,0,0,0
ENSP00000264775,418,409,343,402,754,421,353,685
ENSP00000502815,93,247,373,224,0,0,159,0
ENSP00000422947,12,15,37,33,370,200,100,0
ENSP00000280605,1,1,0,2,0,100,0,0
ENSP00000504465,295,309,386,326,0,0,0,0
ENSP00000468474,181,276,110,289,0,0,0,0
ENSP00000309336,110,18,0,29,0,0,0,0
ENSP00000371847,0,0,0,5,0,0,100,0
ENSP00000469876,8,9,15,29,0,0,0,0
ENSP00000244623,53,50,15,7,0,0,0,0
ENSP00000497882,230,194,245,250,0,0,0,0
ENSP00000261721,369,391,464,451,0,0,0,0
ENSP00000404756,100,83,155,147,0,0,0,0
ENSP00000363668,412,478,438,472,0,0,0,0
ENSP00000231229,203,169,263,78,100,200,0,100
ENSP00000398321,164,134,187,109,671,536,281,1050
ENSP00000386058,97,267,293,314,0,0,0,0
ENSP00000492654,132,266,99,261,1129,765,625,1014
ENSP00000367034,243,316,103,259,0,0,0,0
ENSP00000431563,332,318,243,285,0,0,0,0
ENSP00000489857,4,0,0,6,0,0,0,0
ENSP00000377783,96,246,260,393,0,0,0,0
ENSP00000321309,0,30,0,530,0,0,0,0
ENSP00000467744,127,168,130,135,417,0,259,432
ENSP00000389425,325,325,334,401,643,651,317,604
ENSP00000265044,498,490,547,530,0,0,59,0
ENSP00000253934,290,373,172,325,0,0,0,0
ENSP00000491742,0,1,1,0,0,0,0,0
ENSP00000338127,393,531,327,393,559,623,259,452
ENSP00000360165,0,2,0,0,0,0,0,0
ENSP00000507649,112,94,133,211,1057,904,793,957
ENSP00000359386,258,304,303,421,297,0,159,0
ENSP00000356817,269,283,305,331,0,0,0,0
ENSP00000497108,11,36,18,64,0,0,0,0
ENSP00000332969,0,0,0,8,0,0,0,0
ENSP00000378198,175,150,197,186,0,0,0,0
ENSP00000356793,235,51,69,68,0,120,116,208
ENSP00000460527,596,583,549,574,232,0,0,203
ENSP00000370930,446,394,372,260,0,111,0,0
ENSP00000467605,220,203,306,265,0,0,0,0
ENSP00000359206,174,174,229,235,0,0,0,0
ENSP00000421925,100,177,97,210,200,100,0,0
ENSP00000497724,498,446,500,438,0,0,0,0
ENSP00000356070,469,540,524,534,0,0,0,0
ENSP00000493389,0,0,0,0,1103,1010,370,1047
ENSP00000508174,262,268,251,261,0,0,0,0
ENSP00000362492,242,311,377,260,0,0,0,0
ENSP00000400325,0,0,0,0,0,0,0,0
ENSP00000354294,0,0,2,8,0,100,0,100
ENSP00000479836,0,0,0,7,200,0,300,0
ENSP00000418096,53,94,10,59,1031,953,1091,981
ENSP00000262013,219,264,298,326,0,0,0,0
ENSP00000417919,4,2,2,5,0,0,0,0
ENSP00000446748,713,799,804,791,0,100,100,0
ENSP00000493716,405,370,350,414,821,781,668,916
ENSP00000508488,287,565,195,716,0,0,0,0
ENSP00000338041,345,196,310,204,737,343,396,752
ENSP00000438013,0,0,0,2,0,0,0,0
ENSP00000379521,7,11,13,37,0,0,0,0
ENSP00000429450,266,257,326,267,100,159,100,100
ENSP00000447259,2,0,2,14,0,0,0,0
ENSP00000354590,429,260,425,347,0,0,0,0
ENSP00000374916,197,72,112,104,0,0,0,0
ENSP00000229633,255,290,382,321,0,0,0,0
ENSP00000373298,35,35,18,55,0,0,0,0
ENSP00000366819,377,212,403,198,452,543,391,470
ENSP00000327747,436,478,877,758,0,0,0,0
ENSP00000451917,188,189,195,219,715,540,603,693
ENSP00000272227,571,573,624,591,417,470,159,332
ENSP00000357362,102,286,174,285,0,0,0,0
ENSP00000379310,2,13,3,28,988,740,767,1083
ENSP00000259989,30,28,38,25,0,0,0,0
ENSP00000430457,299,402,439,345,884,831,925,816
ENSP00000482075,653,569,708,607,0,317,0,0
ENSP00000274364,353,224,345,192,1032,834,713,939
ENSP00000359347,3,2,0,400,1103,880,963,1211
ENSP00000512351,58,27,4,26,0,0,0,0
ENSP00000427223,148,153,133,156,1112,610,259,1005
ENSP00000491125,3,2,2,6,470,391,281,232
ENSP00000353518,283,351,343,383,518,551,281,645
ENSP00000264313,318,314,347,389,742,1153,200,629
ENSP00000329748,67,157,45,110,0,0,0,0
ENSP00000401502,38,56,7,63,822,779,847,882
ENSP00000260229,0,0,1,4,0,0,0,0
ENSP00000518684,395,352,394,349,0,0,0,0
ENSP00000427888,4,25,1,22,513,232,0,100
ENSP00000216286,263,383,218,426,959,969,452,1073
ENSP00000490386,23,24,41,68,0,0,0,0
ENSP00000259870,132,2,2,39,0,0,232,0
ENSP00000297130,0,53,0,27,1120,1023,895,1051
ENSP00000479607,1,187,1,13,0,200,100,232
ENSP00000274673,4,0,3,9,1167,1100,1046,1261
ENSP00000364298,273,277,202,243,891,860,446,923
ENSP00000384874,305,271,277,344,0,100,0,100
ENSP00000321196,0,2,3,24,0,0,0,0
ENSP00000407115,11,13,10,32,332,100,200,232
ENSP00000408146,785,623,604,547,0,0,0,0
ENSP00000317396,96,131,148,167,0,0,0,0
ENSP00000339726,0,15,0,2,0,0,0,0
ENSP00000399148,37,143,49,144,971,828,730,1023
ENSP00000362807,487,500,492,459,100,232,159,200
ENSP00000428562,533,486,632,575,641,866,281,536
ENSP00000497382,511,510,463,469,0,0,0,0
ENSP00000495242,212,178,434,266,889,783,604,912
ENSP00000511944,302,284,375,368,0,0,0,0
ENSP00000308733,0,0,0,3,1415,1019,1660,1352
ENSP00000257776,174,168,155,18,124,230,0,74
ENSP00000287020,3,38,3,26,888,695,481,1009
ENSP00000345492,307,390,308,406,100,0,0,0
ENSP00000358963,109,17,22,101,0,200,0,0
ENSP00000295190,23,163,33,121,0,0,0,0
ENSP00000372819,960,938,934,768,0,0,0,0
ENSP00000384551,0,47,0,2,100,0,0,200
ENSP00000428059,16,30,45,67,0,100,0,0
ENSP00000306822,334,245,249,242,0,0,0,0
ENSP00000501273,274,253,238,237,100,100,0,100
ENSP00000311343,0,106,1,4,0,0,0,0
ENSP00000256545,513,525,485,466,0,0,0,0
ENSP00000356700,5,8,1,15,159,0,0,0
ENSP00000301146,6,10,2,21,831,870,814,908
ENSP00000349493,56,59,19,116,0,0,0,0
ENSP00000423084,424,418,385,413,970,632,906,846
ENSP00000367316,70,158,49,114,921,609,0,546
ENSP00000288167,281,191,331,305,0,0,0,0
ENSP00000498395,5,13,22,19,731,652,632,675
ENSP00000265382,275,274,493,292,0,0,0,0
ENSP00000219022,1008,619,585,748,0,0,0,0
ENSP00000510287,0,0,0,0,0,0,0,0
ENSP00000381154,194,264,322,201,533,664,261,707
ENSP00000233710,0,2,1,12,0,0,0,140
ENSP00000465894,158,96,130,119,0,0,0,0
ENSP00000372319,0,0,0,0,0,0,0,0
ENSP00000259883,103,207,38,199,0,0,0,0
ENSP00000434997,28,69,119,86,0,0,0,0
ENSP00000272348,500,388,470,388,0,0,0,0
ENSP00000289119,259,281,277,251,0,0,0,0
ENSP00000473772,260,250,292,303,0,200,0,100
ENSP00000349503,175,172,218,203,1398,1244,1060,1512
ENSP00000382783,0,0,0,3,0,0,0,0
ENSP00000480482,566,458,579,428,1211,1261,1059,1164
ENSP00000513003,2,11,2,25,0,259,0,100
ENSP00000367936,714,615,643,581,0,0,0,0
ENSP00000272233,683,626,545,776,0,100,0,0
ENSP00000420723,2,0,0,8,0,0,0,0
ENSP00000352413,0,5,8,9,0,0,0,0
ENSP00000349490,231,262,137,205,0,0,0,0
ENSP00000426991,0,0,0,3,0,159,0,0
ENSP00000310623,397,358,400,352,828,1036,729,671
ENSP00000409648,429,447,436,418,359,100,100,0
ENSP00000353218,224,195,249,307,225,401,100,135
ENSP00000285379,581,283,265,207,0,0,0,0
ENSP00000345436,5,104,5,28,974,882,669,984
ENSP00000393324,96,161,229,193,0,0,0,0
ENSP00000355388,329,315,393,368,0,0,0,0
ENSP00000394494,0,0,0,0,979,1109,300,930
ENSP00000272167,449,571,359,400,0,0,0,0
ENSP00000355752,11,118,10,56,0,0,0,0
ENSP00000315931,378,245,293,339,0,0,0,0
ENSP00000305557,250,191,148,47,1515,998,1401,1629
ENSP00000483386,4,14,5,15,0,0,0,0
ENSP00000469647,753,646,677,738,200,159,281,100
ENSP00000349669,12,0,76,46,1107,1136,1119,1215
ENSP00000381003,49,233,79,240,907,835,1044,1030
ENSP00000420150,237,243,291,235,546,370,0,346
ENSP00000321260,911,884,839,753,0,0,0,0
ENSP00000365076,345,386,297,362,475,425,100,370
ENSP00000435450,197,182,311,261,0,0,0,0
ENSP00000231198,244,197,279,278,530,440,436,612
ENSP00000259818,142,356,242,250,159,259,0,232
ENSP00000344155,179,477,276,296,0,0,0,0
ENSP00000431804,346,298,332,364,100,159,159,317
ENSP00000268758,355,417,320,400,0,0,0,0
ENSP00000292377,31,49,45,55,0,0,0,100
ENSP00000386398,2,5,1,9,0,260,0,0
ENSP00000422999,604,596,627,637,100,417,100,100
ENSP00000401879,342,438,453,349,381,200,0,464
ENSP00000449038,72,157,58,161,926,281,1365,677
ENSP00000410858,34,55,53,35,1056,914,1061,1110
ENSP00000431403,702,637,555,493,576,399,314,138
ENSP00000490318,1,0,3,43,1141,1198,481,939
ENSP00000386908,4,8,4,12,907,578,621,802
ENSP00000356669,199,202,234,284,0,0,0,0
ENSP00000244291,531,371,357,453,259,0,0,0
ENSP00000378576,85,108,26,268,1286,1559,630,1332
ENSP00000361383,17,130,71,166,491,359,232,359
ENSP00000221086,110,165,114,172,761,539,598,831
ENSP00000305721,276,257,355,339,0,0,0,0
ENSP00000409472,3,4,1,52,0,0,0,0
ENSP00000344071,21,78,5,89,159,0,100,159
ENSP00000379086,32,178,140,146,614,643,0,704
ENSP00000442845,228,208,148,242,0,0,0,0
ENSP00000457658,0,1,4,4,232,159,0,100
ENSP00000340465,217,278,305,408,159,370,0,159
ENSP00000334650,0,0,0,0,100,100,281,0
ENSP00000361310,231,286,244,284,0,0,0,159
ENSP00000498937,1,2,5,8,723,1141,0,613
ENSP00000513359,483,393,472,447,0,0,0,0
ENSP00000328875,228,284,273,329,0,0,0,0
ENSP00000387380,5,20,6,45,768,709,532,600
ENSP00000364164,0,3,0,0,232,265,101,215
ENSP00000331682,189,283,192,218,0,0,0,0
ENSP00000357973,52,59,48,74,0,0,0,0
ENSP00000261835,4,9,2,21,0,0,0,0
ENSP00000358789,154,438,264,420,1043,1123,588,1068
ENSP00000281437,17,57,212,92,1582,1416,1227,1486
ENSP00000451210,422,413,475,500,0,0,0,0
ENSP00000383973,183,176,237,224,0,803,0,446
ENSP00000499192,0,0,0,0,0,0,0,0
ENSP00000355566,436,505,619,595,835,839,575,976
ENSP00000386940,314,250,274,309,0,0,0,0
ENSP00000404652,125,28,5,58,0,0,0,0
ENSP00000329915,349,313,502,339,0,0,0,0
ENSP00000466467,266,164,215,218,510,466,0,358
ENSP00000419966,198,172,234,262,1204,1109,1225,1297
ENSP00000408368,25,117,33,263,0,374,0,0
ENSP00000355964,245,302,354,394,745,459,500,781
ENSP00000368994,165,130,133,164,1094,770,0,790
ENSP00000382708,3,197,0,21,0,0,0,0
ENSP00000467422,415,593,311,487,100,232,100,300
ENSP00000329243,210,274,50,94,664,446,0,317
ENSP00000259030,383,241,219,289,0,0,0,0
ENSP00000299481,0,5,4,21,245,0,100,324
ENSP00000370997,5,8,2,23,300,100,0,0
ENSP00000366006,274,261,299,245,689,838,1300,701
ENSP00000265350,290,298,298,304,0,200,0,0
ENSP00000478061,581,670,475,590,0,0,0,0
ENSP00000451140,0,0,29,0,717,609,605,805
ENSP00000387875,2,12,4,11,409,405,377,581
ENSP00000388195,319,318,358,332,693,764,726,811
ENSP00000365210,18,60,5,8,744,903,370,944
ENSP00000337976,257,334,233,222,863,786,0,725
ENSP00000403898,356,449,377,394,1076,995,100,808
ENSP00000480150,469,538,517,554,802,733,332,536
ENSP00000275162,0,0,0,10,1097,1097,903,1115
ENSP00000483183,300,220,255,187,931,716,1455,949
ENSP00000465261,336,213,291,297,317,259,0,159
ENSP00000445806,399,351,324,303,0,0,0,0
ENSP00000275159,58,54,120,84,0,0,0,0
ENSP00000261798,379,313,401,411,423,116,0,190
ENSP00000423529,313,280,376,374,1220,643,1056,1235
ENSP00000360682,467,468,411,396,159,0,0,0
ENSP00000463880,352,364,331,375,481,391,446,391
ENSP00000314067,388,429,470,488,0,0,0,0
ENSP00000416330,412,615,420,631,1025,1130,602,1132
ENSP00000308770,284,121,44,25,0,0,0,0
ENSP00000479636,461,285,239,336,664,1012,100,439
ENSP00000064571,1,2,6,10,703,591,232,521
ENSP00000437399,4,12,1,13,0,0,0,0
ENSP00000428697,381,376,393,417,468,1324,0,481
ENSP00000275034,222,234,284,282,0,0,0,0
ENSP00000340677,0,16,35,22,937,911,802,970
ENSP00000366886,217,264,216,235,0,0,0,0
ENSP00000320508,346,375,347,382,200,0,159,0
ENSP00000512497,151,100,76,251,1143,1031,1050,1109
ENSP00000505189,430,479,346,418,281,159,0,159
ENSP00000352544,2,427,1,11,0,0,0,0
ENSP00000300151,443,351,492,423,0,0,532,0
ENSP00000472955,66,79,143,107,0,0,0,0
ENSP00000337222,552,646,462,657,1188,1091,889,1215
ENSP00000251108,101,124,170,124,0,0,0,0
ENSP00000289431,320,295,369,389,1073,1004,858,1034
ENSP00000392731,32,25,104,172,960,893,332,1036
ENSP00000259460,236,233,295,288,907,667,843,671
ENSP00000431312,97,207,107,148,0,259,0,0
ENSP00000491442,180,170,278,226,0,0,0,0
ENSP00000501475,328,314,404,413,806,636,200,722
ENSP00000356549,324,288,229,335,0,0,0,130
